role,level,techstack,type,question
Data Engineer,Senior,PostgreSQL,Technical,Explain concurrency or async handling in Data Engineer with PostgreSQL.
DevOps Engineer,Junior,Docker,Technical,Explain performance bottlenecks in DevOps Engineer when using Docker and how to resolve them.
Data Engineer,Junior,Python,Technical,What are failure scenarios in Data Engineer with Python and how would you handle them?
DevOps Engineer,Mid,Docker,Technical,Design a scalable DevOps Engineer system using Docker. What trade-offs would you consider?
Full Stack Developer,Junior,PostgreSQL,Technical,How would you improve latency in Full Stack Developer applications built with PostgreSQL?
DevOps Engineer,Senior,AWS,Technical,How does DevOps Engineer work internally in AWS and how would you optimize it?
Data Engineer,Mid,Docker,Technical,Explain performance bottlenecks in Data Engineer when using Docker and how to resolve them.
Backend Developer,Senior,JavaScript,Technical,How would you refactor a large-scale Backend Developer codebase built with JavaScript?
Data Engineer,Senior,Kubernetes,Technical,How does Data Engineer work internally in Kubernetes and how would you optimize it?
Frontend Developer,Mid,AWS,Technical,Explain performance bottlenecks in Frontend Developer when using AWS and how to resolve them.
DevOps Engineer,Junior,Python,Technical,How would you refactor a large-scale DevOps Engineer codebase built with Python?
DevOps Engineer,Mid,Docker,Technical,How would you architect a production-grade system in DevOps Engineer using Docker?
Data Engineer,Mid,Docker,Technical,How would you architect a production-grade system in Data Engineer using Docker?
Data Engineer,Junior,Python,Technical,Explain performance bottlenecks in Data Engineer when using Python and how to resolve them.
Backend Developer,Senior,React,Technical,How would you architect a production-grade system in Backend Developer using React?
DevOps Engineer,Senior,React,Technical,How does DevOps Engineer work internally in React and how would you optimize it?
Full Stack Developer,Junior,PostgreSQL,Technical,Design a scalable Full Stack Developer system using PostgreSQL. What trade-offs would you consider?
DevOps Engineer,Junior,JavaScript,Technical,How would you improve latency in DevOps Engineer applications built with JavaScript?
Frontend Developer,Junior,Node.js,Technical,How would you architect a production-grade system in Frontend Developer using Node.js?
Machine Learning Engineer,Senior,React,Technical,Explain concurrency or async handling in Machine Learning Engineer with React.
Machine Learning Engineer,Senior,Kubernetes,Technical,Explain performance bottlenecks in Machine Learning Engineer when using Kubernetes and how to resolve them.
Frontend Developer,Mid,Kubernetes,Technical,How would you improve latency in Frontend Developer applications built with Kubernetes?
Backend Developer,Mid,Kubernetes,Technical,How would you design monitoring and logging for Backend Developer using Kubernetes?
DevOps Engineer,Senior,Next.js,Technical,How does DevOps Engineer work internally in Next.js and how would you optimize it?
Full Stack Developer,Mid,React,Technical,How does Full Stack Developer work internally in React and how would you optimize it?
DevOps Engineer,Mid,React,Technical,Explain performance bottlenecks in DevOps Engineer when using React and how to resolve them.
DevOps Engineer,Junior,Node.js,Technical,Explain concurrency or async handling in DevOps Engineer with Node.js.
Frontend Developer,Senior,Python,Technical,Design a scalable Frontend Developer system using Python. What trade-offs would you consider?
Data Engineer,Junior,Next.js,Technical,Explain concurrency or async handling in Data Engineer with Next.js.
DevOps Engineer,Junior,Docker,Technical,What are security concerns in DevOps Engineer with Docker and mitigation strategies?
Frontend Developer,Senior,Python,Technical,What are security concerns in Frontend Developer with Python and mitigation strategies?
Machine Learning Engineer,Senior,PostgreSQL,Technical,What are security concerns in Machine Learning Engineer with PostgreSQL and mitigation strategies?
Machine Learning Engineer,Junior,AWS,Technical,Explain concurrency or async handling in Machine Learning Engineer with AWS.
Full Stack Developer,Mid,MongoDB,Technical,How would you architect a production-grade system in Full Stack Developer using MongoDB?
Full Stack Developer,Junior,MongoDB,Technical,Explain concurrency or async handling in Full Stack Developer with MongoDB.
DevOps Engineer,Mid,Next.js,Technical,How would you architect a production-grade system in DevOps Engineer using Next.js?
Full Stack Developer,Junior,React,Technical,How would you architect a production-grade system in Full Stack Developer using React?
Machine Learning Engineer,Mid,MongoDB,Technical,How would you improve latency in Machine Learning Engineer applications built with MongoDB?
Full Stack Developer,Senior,AWS,Technical,How would you refactor a large-scale Full Stack Developer codebase built with AWS?
Machine Learning Engineer,Junior,AWS,Technical,What are security concerns in Machine Learning Engineer with AWS and mitigation strategies?
Machine Learning Engineer,Senior,TypeScript,Technical,How would you design monitoring and logging for Machine Learning Engineer using TypeScript?
DevOps Engineer,Mid,JavaScript,Technical,How would you design monitoring and logging for DevOps Engineer using JavaScript?
DevOps Engineer,Junior,MongoDB,Technical,What are security concerns in DevOps Engineer with MongoDB and mitigation strategies?
Data Engineer,Senior,Kubernetes,Technical,How would you architect a production-grade system in Data Engineer using Kubernetes?
Machine Learning Engineer,Senior,Kubernetes,Technical,What are security concerns in Machine Learning Engineer with Kubernetes and mitigation strategies?
Machine Learning Engineer,Senior,AWS,Technical,What are failure scenarios in Machine Learning Engineer with AWS and how would you handle them?
DevOps Engineer,Mid,Python,Technical,How would you improve latency in DevOps Engineer applications built with Python?
DevOps Engineer,Junior,Docker,Technical,What are failure scenarios in DevOps Engineer with Docker and how would you handle them?
Backend Developer,Mid,AWS,Technical,Explain performance bottlenecks in Backend Developer when using AWS and how to resolve them.
Backend Developer,Mid,Kubernetes,Technical,What are failure scenarios in Backend Developer with Kubernetes and how would you handle them?
DevOps Engineer,Senior,JavaScript,Technical,How would you improve latency in DevOps Engineer applications built with JavaScript?
Full Stack Developer,Mid,TypeScript,Technical,Explain concurrency or async handling in Full Stack Developer with TypeScript.
Machine Learning Engineer,Junior,TypeScript,Technical,Explain concurrency or async handling in Machine Learning Engineer with TypeScript.
Backend Developer,Junior,JavaScript,Technical,How would you improve latency in Backend Developer applications built with JavaScript?
Backend Developer,Mid,Docker,Technical,How would you refactor a large-scale Backend Developer codebase built with Docker?
Frontend Developer,Junior,React,Technical,What are failure scenarios in Frontend Developer with React and how would you handle them?
DevOps Engineer,Mid,TypeScript,Technical,How would you improve latency in DevOps Engineer applications built with TypeScript?
Frontend Developer,Junior,MongoDB,Technical,Explain concurrency or async handling in Frontend Developer with MongoDB.
Data Engineer,Senior,Next.js,Technical,Explain performance bottlenecks in Data Engineer when using Next.js and how to resolve them.
Backend Developer,Junior,PostgreSQL,Technical,Explain concurrency or async handling in Backend Developer with PostgreSQL.
DevOps Engineer,Mid,AWS,Technical,Explain performance bottlenecks in DevOps Engineer when using AWS and how to resolve them.
Frontend Developer,Senior,Kubernetes,Technical,What are failure scenarios in Frontend Developer with Kubernetes and how would you handle them?
Machine Learning Engineer,Mid,Next.js,Technical,How does Machine Learning Engineer work internally in Next.js and how would you optimize it?
Frontend Developer,Junior,Node.js,Technical,How does Frontend Developer work internally in Node.js and how would you optimize it?
Data Engineer,Junior,React,Technical,Design a scalable Data Engineer system using React. What trade-offs would you consider?
Machine Learning Engineer,Mid,JavaScript,Technical,What are security concerns in Machine Learning Engineer with JavaScript and mitigation strategies?
Data Engineer,Senior,TypeScript,Technical,Explain concurrency or async handling in Data Engineer with TypeScript.
Full Stack Developer,Mid,PostgreSQL,Technical,How would you architect a production-grade system in Full Stack Developer using PostgreSQL?
