role,level,techstack,type,question
Data Engineer,Senior,Python,Mixed,Explain Data Engineer concepts and describe a real-world scenario using Python.
Full Stack Developer,Mid,React,Mixed,How would you debug a production issue in Full Stack Developer involving React?
Machine Learning Engineer,Mid,AWS,Mixed,Design and justify architecture choices for Machine Learning Engineer using AWS.
Frontend Developer,Senior,JavaScript,Mixed,How would you improve an existing Frontend Developer system built with JavaScript?
Full Stack Developer,Mid,Python,Mixed,Design and justify architecture choices for Full Stack Developer using Python.
Backend Developer,Senior,React,Mixed,How would you ensure reliability and performance in Backend Developer with React?
Backend Developer,Junior,Node.js,Mixed,How would you scale a system built with Backend Developer and handle failures in Node.js?
DevOps Engineer,Senior,Node.js,Mixed,How would you scale a system built with DevOps Engineer and handle failures in Node.js?
DevOps Engineer,Senior,AWS,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale AWS system.
Data Engineer,Mid,Next.js,Mixed,How would you improve an existing Data Engineer system built with Next.js?
Backend Developer,Senior,Node.js,Mixed,Explain Backend Developer concepts and describe a real-world scenario using Node.js.
Data Engineer,Junior,AWS,Mixed,How would you scale a system built with Data Engineer and handle failures in AWS?
Data Engineer,Mid,PostgreSQL,Mixed,How would you ensure reliability and performance in Data Engineer with PostgreSQL?
Full Stack Developer,Senior,JavaScript,Mixed,How would you scale a system built with Full Stack Developer and handle failures in JavaScript?
Frontend Developer,Senior,Kubernetes,Mixed,Explain how you would optimize and debug Frontend Developer in Kubernetes.
DevOps Engineer,Mid,JavaScript,Mixed,How would you debug a production issue in DevOps Engineer involving JavaScript?
Frontend Developer,Senior,Python,Mixed,Explain how you would optimize and debug Frontend Developer in Python.
Machine Learning Engineer,Senior,JavaScript,Mixed,Design and justify architecture choices for Machine Learning Engineer using JavaScript.
Frontend Developer,Senior,MongoDB,Mixed,Describe trade-offs when using Frontend Developer in a high-scale MongoDB system.
Machine Learning Engineer,Junior,React,Mixed,Design and justify architecture choices for Machine Learning Engineer using React.
Frontend Developer,Senior,Node.js,Mixed,How would you debug a production issue in Frontend Developer involving Node.js?
DevOps Engineer,Mid,Docker,Mixed,Design and justify architecture choices for DevOps Engineer using Docker.
Backend Developer,Mid,Node.js,Mixed,Explain Backend Developer concepts and describe a real-world scenario using Node.js.
DevOps Engineer,Mid,MongoDB,Mixed,How would you ensure reliability and performance in DevOps Engineer with MongoDB?
DevOps Engineer,Senior,Python,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using Python.
DevOps Engineer,Senior,PostgreSQL,Mixed,Design and justify architecture choices for DevOps Engineer using PostgreSQL.
Machine Learning Engineer,Mid,Docker,Mixed,Design and justify architecture choices for Machine Learning Engineer using Docker.
Backend Developer,Mid,React,Mixed,Design a system using Backend Developer and explain a real challenge you might face with React.
Full Stack Developer,Senior,PostgreSQL,Mixed,How would you improve an existing Full Stack Developer system built with PostgreSQL?
Frontend Developer,Senior,Docker,Mixed,Explain how you would optimize and debug Frontend Developer in Docker.
Data Engineer,Junior,MongoDB,Mixed,How would you scale a system built with Data Engineer and handle failures in MongoDB?
Backend Developer,Mid,Next.js,Mixed,Design and justify architecture choices for Backend Developer using Next.js.
Frontend Developer,Mid,Python,Mixed,How would you improve an existing Frontend Developer system built with Python?
Backend Developer,Senior,Node.js,Mixed,Explain a real-world use case of Backend Developer and challenges in Node.js.
Machine Learning Engineer,Junior,PostgreSQL,Mixed,How would you scale a system built with Machine Learning Engineer and handle failures in PostgreSQL?
Frontend Developer,Junior,PostgreSQL,Mixed,How would you ensure reliability and performance in Frontend Developer with PostgreSQL?
Machine Learning Engineer,Junior,TypeScript,Mixed,Design a system using Machine Learning Engineer and explain a real challenge you might face with TypeScript.
Machine Learning Engineer,Junior,MongoDB,Mixed,Describe trade-offs when using Machine Learning Engineer in a high-scale MongoDB system.
DevOps Engineer,Junior,Node.js,Mixed,Explain a real-world use case of DevOps Engineer and challenges in Node.js.
Full Stack Developer,Junior,PostgreSQL,Mixed,Explain how you would optimize and debug Full Stack Developer in PostgreSQL.
Data Engineer,Senior,Kubernetes,Mixed,How would you improve an existing Data Engineer system built with Kubernetes?
Frontend Developer,Junior,MongoDB,Mixed,Explain how you would optimize and debug Frontend Developer in MongoDB.
Machine Learning Engineer,Senior,Docker,Mixed,How would you scale a system built with Machine Learning Engineer and handle failures in Docker?
Machine Learning Engineer,Senior,Node.js,Mixed,Describe trade-offs when using Machine Learning Engineer in a high-scale Node.js system.
Frontend Developer,Senior,Node.js,Mixed,Explain how you would optimize and debug Frontend Developer in Node.js.
Frontend Developer,Mid,TypeScript,Mixed,How would you ensure reliability and performance in Frontend Developer with TypeScript?
Frontend Developer,Junior,JavaScript,Mixed,Explain a real-world use case of Frontend Developer and challenges in JavaScript.
Full Stack Developer,Junior,Docker,Mixed,Explain a real-world use case of Full Stack Developer and challenges in Docker.
Full Stack Developer,Junior,Kubernetes,Mixed,Explain Full Stack Developer concepts and describe a real-world scenario using Kubernetes.
Full Stack Developer,Junior,JavaScript,Mixed,How would you ensure reliability and performance in Full Stack Developer with JavaScript?
Frontend Developer,Senior,Python,Mixed,Describe trade-offs when using Frontend Developer in a high-scale Python system.
Machine Learning Engineer,Junior,Next.js,Mixed,Design and justify architecture choices for Machine Learning Engineer using Next.js.
Machine Learning Engineer,Junior,React,Mixed,How would you improve an existing Machine Learning Engineer system built with React?
Full Stack Developer,Junior,JavaScript,Mixed,How would you debug a production issue in Full Stack Developer involving JavaScript?
DevOps Engineer,Mid,TypeScript,Mixed,Explain how you would optimize and debug DevOps Engineer in TypeScript.
Backend Developer,Junior,MongoDB,Mixed,Explain how you would optimize and debug Backend Developer in MongoDB.
Full Stack Developer,Mid,TypeScript,Mixed,Explain a real-world use case of Full Stack Developer and challenges in TypeScript.
Backend Developer,Senior,JavaScript,Mixed,How would you scale a system built with Backend Developer and handle failures in JavaScript?
Data Engineer,Junior,AWS,Mixed,Describe trade-offs when using Data Engineer in a high-scale AWS system.
Frontend Developer,Mid,MongoDB,Mixed,Explain a real-world use case of Frontend Developer and challenges in MongoDB.
DevOps Engineer,Mid,AWS,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with AWS.
DevOps Engineer,Senior,Python,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with Python.
DevOps Engineer,Junior,TypeScript,Mixed,Explain a real-world use case of DevOps Engineer and challenges in TypeScript.
Backend Developer,Junior,MongoDB,Mixed,Design a system using Backend Developer and explain a real challenge you might face with MongoDB.
Data Engineer,Senior,TypeScript,Mixed,How would you debug a production issue in Data Engineer involving TypeScript?
Data Engineer,Mid,React,Mixed,Design a system using Data Engineer and explain a real challenge you might face with React.
Full Stack Developer,Senior,TypeScript,Mixed,Explain how you would optimize and debug Full Stack Developer in TypeScript.
Machine Learning Engineer,Mid,Node.js,Mixed,Design and justify architecture choices for Machine Learning Engineer using Node.js.
Full Stack Developer,Junior,React,Mixed,Design and justify architecture choices for Full Stack Developer using React.
Full Stack Developer,Senior,PostgreSQL,Mixed,How would you ensure reliability and performance in Full Stack Developer with PostgreSQL?
Full Stack Developer,Junior,PostgreSQL,Mixed,How would you improve an existing Full Stack Developer system built with PostgreSQL?
Full Stack Developer,Senior,Node.js,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale Node.js system.
DevOps Engineer,Senior,PostgreSQL,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using PostgreSQL.
Full Stack Developer,Junior,Python,Mixed,How would you scale a system built with Full Stack Developer and handle failures in Python?
Backend Developer,Mid,Next.js,Mixed,Explain how you would optimize and debug Backend Developer in Next.js.
DevOps Engineer,Senior,JavaScript,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with JavaScript.
Machine Learning Engineer,Mid,Next.js,Mixed,Explain how you would optimize and debug Machine Learning Engineer in Next.js.
Frontend Developer,Senior,React,Mixed,How would you improve an existing Frontend Developer system built with React?
Frontend Developer,Senior,Python,Mixed,Design and justify architecture choices for Frontend Developer using Python.
Data Engineer,Junior,Python,Mixed,Explain a real-world use case of Data Engineer and challenges in Python.
DevOps Engineer,Junior,React,Mixed,Explain how you would optimize and debug DevOps Engineer in React.
Full Stack Developer,Junior,AWS,Mixed,How would you scale a system built with Full Stack Developer and handle failures in AWS?
Backend Developer,Junior,Node.js,Mixed,Design a system using Backend Developer and explain a real challenge you might face with Node.js.
Machine Learning Engineer,Senior,Kubernetes,Mixed,How would you debug a production issue in Machine Learning Engineer involving Kubernetes?
Machine Learning Engineer,Mid,TypeScript,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in TypeScript.
Machine Learning Engineer,Junior,Node.js,Mixed,Explain how you would optimize and debug Machine Learning Engineer in Node.js.
DevOps Engineer,Junior,MongoDB,Mixed,Explain a real-world use case of DevOps Engineer and challenges in MongoDB.
Frontend Developer,Junior,Kubernetes,Mixed,Design a system using Frontend Developer and explain a real challenge you might face with Kubernetes.
Frontend Developer,Mid,Docker,Mixed,Describe trade-offs when using Frontend Developer in a high-scale Docker system.
DevOps Engineer,Junior,Next.js,Mixed,How would you improve an existing DevOps Engineer system built with Next.js?
